iter	Accuracy	Logloss
752	0.8313709568	0.3840407824
753	0.8315062931	0.3839119518
754	0.8316416294	0.3838323651
755	0.8320476384	0.3837263445
756	0.832318311	0.3836161435
757	0.8320476384	0.3835334534
758	0.8319123021	0.383458769
759	0.8313709568	0.3832534145
760	0.8313709568	0.3831952452
761	0.832318311	0.3831099168
762	0.8321829747	0.3830554548
763	0.832318311	0.3829912857
764	0.8321829747	0.3829399639
765	0.8319123021	0.3828785125
766	0.8317769658	0.3827939307
767	0.8317769658	0.3826611344
768	0.8316416294	0.3826187177
769	0.8319123021	0.3825444235
770	0.8319123021	0.3823158256
771	0.8319123021	0.3822480369
772	0.8327243199	0.3821156336
773	0.8327243199	0.3820148842
774	0.8331303289	0.3819779034
775	0.8328596562	0.3818215247
776	0.8329949926	0.3816207087
777	0.8331303289	0.3815926038
778	0.8335363378	0.3814835568
779	0.8335363378	0.3814210965
780	0.8334010015	0.381301166
781	0.8339423467	0.3812263153
782	0.8339423467	0.381090237
783	0.834077683	0.3809836941
784	0.8342130194	0.3808981369
785	0.8342130194	0.380801721
786	0.8343483557	0.380767405
787	0.8342130194	0.380638094
788	0.8342130194	0.380573071
789	0.8342130194	0.3805125582
790	0.8343483557	0.3804855019
791	0.834483692	0.3804179772
792	0.834483692	0.3803718337
793	0.8347543646	0.3803164314
794	0.8347543646	0.3802121483
795	0.8347543646	0.3800081312
796	0.8348897009	0.3799311348
797	0.8347543646	0.3798145553
798	0.8348897009	0.3797028041
799	0.8351603735	0.3796529045
800	0.8351603735	0.3796214198
801	0.8351603735	0.3795378603
802	0.8351603735	0.3795081713
803	0.8350250372	0.3794106565
804	0.8348897009	0.3793686136
805	0.8351603735	0.3793365059
806	0.8348897009	0.3792635441
807	0.8348897009	0.3792116357
808	0.8351603735	0.3790919287
809	0.8354310461	0.3789125061
810	0.8352957098	0.378850216
811	0.8354310461	0.3788034639
812	0.8354310461	0.3786890719
813	0.8351603735	0.3785745267
814	0.8348897009	0.3785156912
815	0.8351603735	0.3783904776
816	0.8351603735	0.3783481779
817	0.8352957098	0.3782319101
818	0.8354310461	0.3780791349
819	0.8352957098	0.3780313904
820	0.8354310461	0.3779648722
821	0.8354310461	0.377947024
822	0.8354310461	0.3778965209
823	0.8354310461	0.3777221851
824	0.8357017188	0.3775726668
825	0.8357017188	0.3774993426
826	0.8359723914	0.3774141422
827	0.8359723914	0.3773884986
828	0.8359723914	0.3772273978
829	0.8359723914	0.3772199829
830	0.8359723914	0.3772009246
831	0.8357017188	0.3771073465
832	0.8358370551	0.3769839888
833	0.8358370551	0.376964724
834	0.836243064	0.3768182533
835	0.836243064	0.3767171658
836	0.8366490729	0.3766201593
837	0.8366490729	0.3765038845
838	0.8365137366	0.3764742981
839	0.8366490729	0.3763450047
840	0.8370550819	0.3762266131
841	0.8370550819	0.3761529094
842	0.8371904182	0.3760692902
843	0.8373257545	0.3759703574
844	0.8371904182	0.3758082141
845	0.8374610908	0.375676856
846	0.8375964271	0.3756418115
847	0.8377317634	0.3755658888
848	0.8378670997	0.3754456155
849	0.8381377724	0.3752661289
850	0.8382731087	0.3750280407
851	0.8382731087	0.3749546022
852	0.8380024361	0.3748022736
853	0.8380024361	0.3747027681
854	0.8380024361	0.3746475756
855	0.8381377724	0.3745658685
856	0.8382731087	0.3744936949
857	0.8385437813	0.3743937639
858	0.8386791176	0.3743100595
859	0.8386791176	0.3741730507
860	0.8385437813	0.3741070707
861	0.8388144539	0.3738966607
862	0.8388144539	0.3737691538
863	0.8392204629	0.3735835064
864	0.8392204629	0.3735204106
865	0.8392204629	0.373459238
866	0.8392204629	0.3734215361
867	0.8392204629	0.3733164111
868	0.8393557992	0.3732966975
869	0.8393557992	0.3732074298
870	0.8392204629	0.3731715026
871	0.8390851265	0.3731473268
872	0.8390851265	0.3731404267
873	0.8392204629	0.3731122764
874	0.8390851265	0.3729988891
875	0.8390851265	0.3729828956
876	0.8390851265	0.3728937077
877	0.8392204629	0.3727858747
878	0.8392204629	0.3726682661
879	0.8393557992	0.3726030147
880	0.8394911355	0.3724109382
