iter	Accuracy	Logloss
795	0.8903566711	0.3044144429
796	0.8903566711	0.3039548487
797	0.8903566711	0.3039414344
798	0.8903566711	0.3039030327
799	0.8903566711	0.3038265702
800	0.8890356671	0.3037300507
801	0.8890356671	0.3037053183
802	0.8890356671	0.3034671627
803	0.8890356671	0.3033706114
804	0.8890356671	0.3033094976
805	0.8890356671	0.3031641419
806	0.891677675	0.3031083431
807	0.891677675	0.3029958577
808	0.891677675	0.3029918557
809	0.891677675	0.3029216969
810	0.891677675	0.3027985134
811	0.891677675	0.3027846135
812	0.891677675	0.3027523314
813	0.891677675	0.302620718
814	0.891677675	0.3025617196
815	0.891677675	0.302548412
816	0.891677675	0.3025258919
817	0.891677675	0.302513681
818	0.891677675	0.3023954235
819	0.891677675	0.3023599624
820	0.891677675	0.3022030497
821	0.891677675	0.3020505702
822	0.891677675	0.3018699964
823	0.891677675	0.3017186155
824	0.891677675	0.3016094795
825	0.891677675	0.3014806335
826	0.891677675	0.3014196859
827	0.891677675	0.301388795
828	0.891677675	0.3013325203
829	0.891677675	0.3012384241
830	0.891677675	0.3012197045
831	0.891677675	0.3012192637
832	0.891677675	0.3011687483
833	0.8903566711	0.3010944282
834	0.891677675	0.301006879
835	0.891677675	0.3008873199
836	0.891677675	0.3008453236
837	0.891677675	0.3006611748
838	0.891677675	0.3005966864
839	0.8903566711	0.3004590254
840	0.891677675	0.3004004311
841	0.8903566711	0.3002969883
842	0.8903566711	0.3002447865
843	0.8903566711	0.3002225396
844	0.8903566711	0.3001532451
845	0.8903566711	0.3001501001
846	0.8903566711	0.3001103162
847	0.8903566711	0.3001080082
848	0.8903566711	0.3000155128
849	0.8903566711	0.2999647826
850	0.8903566711	0.2998587979
851	0.891677675	0.2997128012
852	0.891677675	0.2995848792
853	0.891677675	0.2995826823
854	0.891677675	0.2994265287
855	0.891677675	0.2994244462
856	0.8956406869	0.2993280089
857	0.8956406869	0.2993259982
858	0.8956406869	0.2989047647
859	0.8956406869	0.2989025982
860	0.8956406869	0.2988847476
861	0.8956406869	0.2987381636
862	0.8969616909	0.2986768833
863	0.8956406869	0.2985191415
864	0.8956406869	0.2984830162
865	0.8969616909	0.2983233581
866	0.8956406869	0.2982796499
867	0.8969616909	0.2981613798
868	0.8969616909	0.2980910881
869	0.8969616909	0.2979383828
870	0.8969616909	0.2978951595
871	0.8969616909	0.2977918046
872	0.8969616909	0.2976837233
873	0.8982826948	0.2976485836
874	0.9009247028	0.2975174568
875	0.9009247028	0.2974298084
876	0.9009247028	0.2974090475
877	0.9009247028	0.2973062098
878	0.9009247028	0.297262582
879	0.9009247028	0.2972347745
880	0.9009247028	0.2972238149
881	0.9009247028	0.2972104356
882	0.9009247028	0.2970981574
883	0.9009247028	0.2970786843
